reviewed_at_utc,replicate,model,stage,instance_id,chain_id,run_json,gold_file,evaluation_unit,format_failure_note,review1_pass,review2_pass,two_review_adoptable,gold_step_count,candidate_step_count,recall_hits,recall_total,recall,precision_hits,precision_total,precision,behavior_sequence_order_hits,behavior_sequence_order_total,behavior_sequence_order,reviewer_a_source,reviewer_b_source,review_summary,chain_type,framework_group,adjudication_pass,adjudication_rule
2026-06-14T01:35:15.545623+00:00,replicate_01,gpt-5.5,stage2,chain_24_e18_cmdexe_other_chain_stage2,chain_24_e18_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_24_e18_cmdexe_other_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,11,3,3,1.0,3,11,0.2727272727272727,3,3,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; run_http_server.bat -> python pid 3384 matches all three gold steps, while start_dns/dumpcap and a second SimpleHTTPServer instance add extra candidates.",cmdexe_other_chain,command_shell_execution,,
2026-06-14T01:35:15.546628+00:00,replicate_01,gpt-5.5,stage3,chain_25_e18_dns_packet_capture_batch_chain_stage3,chain_25_e18_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_25_e18_dns_packet_capture_batch_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,10,3,3,1.0,3,10,0.3,3,3,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; start_dns_logs.bat -> tshark is supported by pid/ppid/parent command telemetry, with dumpcap and two SimpleHTTPServer chains as extra candidates.",dns_packet_capture_batch_chain,collection_or_tool_invocation,,
2026-06-14T01:35:15.546628+00:00,replicate_02,gpt-5.5,stage1,chain_01_e01_dns_packet_capture_batch_chain_stage1,chain_01_e01_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_02/runs/gpt-5.5/stage1/chain_01_e01_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,7,3,3,1.0,3,7,0.42857142857142855,3,3,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; start_dns_logs.bat cmd, /c execution, and tshark child are present with Sysmon/CBC telemetry, while run_http_server/python and dumpcap/browser/DNS observations are extra.",dns_packet_capture_batch_chain,collection_or_tool_invocation,,
2026-06-14T01:35:15.546628+00:00,replicate_02,gpt-5.5,stage1,chain_04_e03_dns_packet_capture_batch_chain_stage1,chain_04_e03_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_02/runs/gpt-5.5/stage1/chain_04_e03_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,5,2,2,1.0,2,5,0.4,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; start_dns_logs.bat cmd and /c execution match the two-step gold chain, while tshark/dumpcap/pcap output are extra observed behavior.",dns_packet_capture_batch_chain,collection_or_tool_invocation,,
2026-06-14T01:35:15.546628+00:00,replicate_02,gpt-5.5,stage3,chain_04_e03_dns_packet_capture_batch_chain_stage3,chain_04_e03_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_02/runs/gpt-5.5/stage3/chain_04_e03_dns_packet_capture_batch_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the start_dns_logs.bat cmd chain hits both gold steps, while tshark/dumpcap and a separate SimpleHTTPServer listener chain are extra candidates.",dns_packet_capture_batch_chain,collection_or_tool_invocation,,
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage1,chain_23_e17_python_simplehttpserver_network_chain_stage1,chain_23_e17_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_23_e17_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; text supports python -m SimpleHTTPServer and the exact 10.193.66.115:41345 connection, while earlier listens and other 10.193.66.115 ports are extra observed behavior. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered long-running python SimpleHTTPServer with several network events; only command line and 10.193.66.115:41345 non-alert netconn match this gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage1,chain_24_e18_cmdexe_other_chain_stage1,chain_24_e18_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_24_e18_cmdexe_other_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,11,3,3,1.0,3,11,0.2727272727272727,3,3,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; run_http_server.bat cmd, /c batch execution, and python child are supported by CBC EDR/NGAV telemetry; start_dns/tshark/dumpcap behavior is extra. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered DNS capture chain and run_http_server chain; C24 hits explorer->cmd run_http_server.bat, /c batch execution, and cmd spawning python with non-alert parent/child evidence.",cmdexe_other_chain,command_shell_execution,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage1,chain_25_e18_dns_packet_capture_batch_chain_stage1,chain_25_e18_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_25_e18_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,6,3,3,1.0,3,6,0.5,3,3,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; telemetry supports start_dns_logs.bat cmd execution and tshark child creation; dumpcap and pcap file creation are extra candidates. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Despite alert/telemetry PID mismatch, non-alert telemetry asserts explorer/cmd start_dns_logs.bat and tshark child process; all three DNS gold steps hit.",dns_packet_capture_batch_chain,collection_or_tool_invocation,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage1,chain_26_e18_python_simplehttpserver_network_chain_stage1,chain_26_e18_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_26_e18_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; two SimpleHTTPServer instances are observed, and the first has pre-alert listen telemetry, satisfying the generic command and network-server gold steps with an extra instance. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Two python SimpleHTTPServer instances and a CBC alert are asserted; pid 3384 provides non-alert SimpleHTTPServer/listen evidence matching the two gold steps.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage2,chain_23_e17_python_simplehttpserver_network_chain_stage2,chain_23_e17_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_23_e17_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,5,2,2,1.0,2,5,0.4,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the 18:50 SimpleHTTPServer process and 10.193.66.115:41345 network event match gold, with other same-IP observations treated as extra candidates. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Final sequence asserts parent cmd evidence, python -m SimpleHTTPServer, non-alert 10.193.66.115:41345 netconn, alert, and termination; first two behavior gold steps hit.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage2,chain_25_e18_dns_packet_capture_batch_chain_stage2,chain_25_e18_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_25_e18_dns_packet_capture_batch_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,8,3,3,1.0,3,8,0.375,3,3,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; start_dns_logs.bat cmd, /c execution, and tshark child hit gold; run_http_server/python and dumpcap/pcap behavior are extra. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered start_dns_logs.bat packet-capture chain plus run_http_server chain; DNS gold explorer->cmd, /c batch, and cmd->tshark are supported.",dns_packet_capture_batch_chain,collection_or_tool_invocation,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage2,chain_26_e18_python_simplehttpserver_network_chain_stage2,chain_26_e18_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_26_e18_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; both python instances are asserted with SimpleHTTPServer/listen telemetry, so one command/listen pair hits gold and the second instance is extra. / format failure: output_text is raw Responses content, not formal JSON/code_steps. The text reconstructs python pid 3384 and pid 1600 SimpleHTTPServer/listen activity; one command and one listen behavior match gold, duplicates count as precision noise.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.255479+00:00,replicate_01,gpt-5.5,stage3,chain_23_e17_python_simplehttpserver_network_chain_stage3,chain_23_e17_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_23_e17_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; final observations include pid 1356 running python -m SimpleHTTPServer and the 10.193.66.115:41345 netconn row, plus historical listen/other connections as extra behavior. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Integrated observations include SimpleHTTPServer, prior listen, multiple remote endpoints, and termination; only the 18:50 41345 SimpleHTTPServer behavior matches gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.256476+00:00,replicate_01,gpt-5.5,stage3,chain_24_e18_cmdexe_other_chain_stage3,chain_24_e18_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_24_e18_cmdexe_other_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,11,3,3,1.0,3,11,0.2727272727272727,3,3,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; Chain B gives explorer->cmd pid 5576, /c run_http_server.bat, and python pid 3384 with parent evidence, while Chain A and Chain C are extra. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered cmd 5576 run_http_server.bat to python 3384 plus other DNS/python chains; the three run_http_server gold steps are supported by non-alert telemetry.",cmdexe_other_chain,command_shell_execution,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.256476+00:00,replicate_01,gpt-5.5,stage3,chain_26_e18_python_simplehttpserver_network_chain_stage3,chain_26_e18_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_26_e18_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,8,2,2,1.0,2,8,0.25,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; observed chains include two python SimpleHTTPServer listen instances, with nearby start_dns/recycle/spool activity separated as extra nonmatching behavior. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Two SimpleHTTPServer chains are asserted with listen/termination; gold only requires one SimpleHTTPServer launch and server behavior, both supported by non-alert telemetry.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.256476+00:00,replicate_02,gpt-5.5,stage1,chain_02_e01_python_simplehttpserver_network_chain_stage1,chain_02_e01_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_02/runs/gpt-5.5/stage1/chain_02_e01_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,6,2,2,1.0,2,6,0.3333333333333333,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; pid 3396 running python -m SimpleHTTPServer and listen telemetry satisfy both gold steps, with an earlier short-lived SimpleHTTPServer instance as extra behavior. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered two python SimpleHTTPServer executions; pid 3396 has concrete command and non-alert listen evidence matching both gold steps, with duplicate/extra behavior counted.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.256476+00:00,replicate_02,gpt-5.5,stage1,chain_05_e03_python_simplehttpserver_network_chain_stage1,chain_05_e03_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_02/runs/gpt-5.5/stage1/chain_05_e03_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,4,2,2,1.0,2,4,0.5,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; cmd->python creation, python -m SimpleHTTPServer, and network listen telemetry are observed, so the generic SimpleHTTPServer gold steps hit. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Candidate links cmd->python, python -m SimpleHTTPServer, non-alert listen, and CBC alert; command and server behavior hit using non-alert telemetry.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.256476+00:00,replicate_02,gpt-5.5,stage1,chain_06_e04_python_simplehttpserver_network_chain_stage1,chain_06_e04_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_02/runs/gpt-5.5/stage1/chain_06_e04_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,6,2,2,1.0,2,6,0.3333333333333333,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; python pid 2760 command, exact 10.193.66.115:58199 network telemetry, and index.html read are observed; the first two match gold. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Code chain asserts cmd parent, python SimpleHTTPServer, 10.193.66.115:58199 netconn, index.html reads, and alert; the command and 58199 network gold steps hit.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:35:23.256476+00:00,replicate_02,gpt-5.5,stage2,chain_01_e01_dns_packet_capture_batch_chain_stage2,chain_01_e01_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_02/runs/gpt-5.5/stage2/chain_01_e01_dns_packet_capture_batch_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,3,6,0,3,0.0,0,6,0.0,0,3,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T012912Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T012912Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the recovered execution tree is cmd->python SimpleHTTPServer, while start_dns/tshark appears only as separate CBC alert examples and is not accepted as non-alert matched gold evidence. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Output reconstructs a python SimpleHTTPServer tree rather than the chain_01 DNS start_dns_logs/tshark behavior; no gold DNS step has matching subject/action/object.",dns_packet_capture_batch_chain,collection_or_tool_invocation,True,"conservative: max(candidate_step_count), min(hit counts)"
