"AlertTime","WazuhTimestamp","RuleId","Rule","Level","MITRE_ID","MITRE_Tactic","MITRE_Technique","EventID","Channel","Provider","Computer","Process","ParentProcess","CommandLine","ParentCommandLine","User","TargetFilename","TargetObject","Privilege"
"2024-09-16T07:46:18.302Z","2024-09-16T09:46:18.302+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:47:23.820Z","2024-09-16T09:47:23.820+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:47:23.835Z","2024-09-16T09:47:23.835+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:46:29.501Z","2024-09-16T09:46:29.501+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:46:39.509Z","2024-09-16T09:46:39.509+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:50:14.299Z","2024-09-16T09:50:14.299+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:00.598Z","2024-09-16T09:50:00.598+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"LOCAL SERVICE",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:00.682Z","2024-09-16T09:50:00.682+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"LOCAL SERVICE",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:00.710Z","2024-09-16T09:50:00.710+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"LOCAL SERVICE",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:00.736Z","2024-09-16T09:50:00.736+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"LOCAL SERVICE",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:00.773Z","2024-09-16T09:50:00.773+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"LOCAL SERVICE",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:06.797Z","2024-09-16T09:50:06.797+0200","60104","Windows audit failure event.","5","","","","4957","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","",,,,,,,
"2024-09-16T07:47:56.365Z","2024-09-16T09:47:56.365+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:47:56.367Z","2024-09-16T09:47:56.367+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:47:56.368Z","2024-09-16T09:47:56.368+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:49:44.391Z","2024-09-16T09:49:44.391+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:49:44.455Z","2024-09-16T09:49:44.455+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:47:48.353Z","2024-09-16T09:47:48.353+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:47:48.379Z","2024-09-16T09:47:48.379+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:47:56.398Z","2024-09-16T09:47:56.398+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:48:12.407Z","2024-09-16T09:48:12.407+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:48:44.444Z","2024-09-16T09:48:44.444+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:29.977Z","2024-09-16T09:50:29.977+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:38.546Z","2024-09-16T09:50:38.546+0200","92154","Process loaded taskschd.dll module. May be used to create delayed malware execution","4","T1053.005","Execution;Persistence;Privilege Escalation","Scheduled Task","7","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"NT AUTHORITY\\SYSTEM",,,
"2024-09-16T07:50:43.841Z","2024-09-16T09:50:43.841+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:50:43.850Z","2024-09-16T09:50:43.850+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:53:14.446Z","2024-09-16T09:53:14.446+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:53:14.459Z","2024-09-16T09:53:14.459+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:51:29.509Z","2024-09-16T09:51:29.509+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:52:14.413Z","2024-09-16T09:52:14.413+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:53:22.487Z","2024-09-16T09:53:22.487+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:53:38.643Z","2024-09-16T09:53:38.643+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:56:10.511Z","2024-09-16T09:56:10.511+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:56:10.552Z","2024-09-16T09:56:10.552+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:57:10.377Z","2024-09-16T09:57:10.377+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:57:11.667Z","2024-09-16T09:57:11.667+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:57:11.729Z","2024-09-16T09:57:11.729+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:55:10.503Z","2024-09-16T09:55:10.503+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:55:10.538Z","2024-09-16T09:55:10.538+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:57:22.714Z","2024-09-16T09:57:22.714+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:57:22.740Z","2024-09-16T09:57:22.740+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:54:10.489Z","2024-09-16T09:54:10.489+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:57:27.168Z","2024-09-16T09:57:27.168+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:00:08.729Z","2024-09-16T10:00:08.729+0200","60106","Windows logon success.","3","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4624","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\services.exe",,,,"DESKTOP-A1U99I1$",,,
"2024-09-16T07:59:40.564Z","2024-09-16T09:59:40.564+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:59:40.573Z","2024-09-16T09:59:40.573+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:59:40.605Z","2024-09-16T09:59:40.605+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:59:40.621Z","2024-09-16T09:59:40.621+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:58:45.354Z","2024-09-16T09:58:45.354+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\wbem\\WmiPrvSE.exe",,,,"DESKTOP-A1U99I1$",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:58:47.182Z","2024-09-16T09:58:47.182+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:00:27.462Z","2024-09-16T10:00:27.462+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:00:30.158Z","2024-09-16T10:00:30.158+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:00:21.130Z","2024-09-16T10:00:21.130+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\audiodg.exe",,,,"LOCAL SERVICE",,,"SeIncreaseBasePriorityPrivilege"
"2024-09-16T08:00:21.157Z","2024-09-16T10:00:21.157+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"LOCAL SERVICE",,,"SeIncreaseBasePriorityPrivilege"
"2024-09-16T07:57:30.295Z","2024-09-16T09:57:30.295+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:57:30.378Z","2024-09-16T09:57:30.378+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:57:47.442Z","2024-09-16T09:57:47.442+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:58:48.495Z","2024-09-16T09:58:48.495+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:01:40.255Z","2024-09-16T10:01:40.255+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:40.400Z","2024-09-16T10:01:40.400+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:41.120Z","2024-09-16T10:01:41.120+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:41.214Z","2024-09-16T10:01:41.214+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:41.366Z","2024-09-16T10:01:41.366+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:41.380Z","2024-09-16T10:01:41.380+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:45.785Z","2024-09-16T10:01:45.785+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:45.974Z","2024-09-16T10:01:45.974+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:01:46.106Z","2024-09-16T10:01:46.106+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:46.849Z","2024-09-16T10:01:46.849+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:01:46.965Z","2024-09-16T10:01:46.965+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
